gene_name	scaffold	position	mod_num	total_num	mod_ratio	label	exon_label	label_group	strand
PH02Gene25016	hic_scaffold_22	47205416	29	182	0.1593406593406593	cds13	exon13	cds	+
PH02Gene25016	hic_scaffold_22	47205593	38	186	0.2043010752688172	cds14	exon14	cds	+
PH02Gene25016	hic_scaffold_22	47206053	24	197	0.1218274111675127	cds16	exon16	cds	+
PH02Gene25016	hic_scaffold_22	47206495	93	216	0.4305555555555556	cds17	exon17	cds	+
PH02Gene25016	hic_scaffold_22	47206531	35	224	0.15625	cds17	exon17	cds	+
PH02Gene25016	hic_scaffold_22	47206588	35	229	0.1528384279475982	cds17	exon17	cds	+
PH02Gene25016	hic_scaffold_22	47206597	44	231	0.1904761904761904	cds17	exon17	cds	+
PH02Gene25016	hic_scaffold_22	47206645	58	235	0.2468085106382978	cds17	exon17	cds	+
PH02Gene25016	hic_scaffold_22	47206684	49	239	0.205020920502092	cds17	exon17	cds	+
PH02Gene25016	hic_scaffold_22	47206746	23	244	0.0942622950819672	cds17	exon17	cds	+
PH02Gene25016	hic_scaffold_22	47206756	63	245	0.2571428571428571	cds17	exon17	cds	+
PH02Gene25016	hic_scaffold_22	47206803	55	250	0.22	cds17	exon17	cds	+
PH02Gene25016	hic_scaffold_22	47207041	27	262	0.1030534351145038	cds18	exon18	cds	+
PH02Gene25016	hic_scaffold_22	47207567	21	299	0.0702341137123745	cds20	exon20	cds	+
PH02Gene25016	hic_scaffold_22	47207578	82	299	0.2742474916387959	utr3p1	exon20	utr3p	+
PH02Gene25016	hic_scaffold_22	47207685	99	316	0.3132911392405063	utr3p1	exon20	utr3p	+
PH02Gene25016	hic_scaffold_22	47207707	54	317	0.1703470031545741	utr3p1	exon20	utr3p	+
PH02Gene25016	hic_scaffold_22	47207757	43	318	0.1352201257861635	utr3p1	exon20	utr3p	+
PH02Gene25016	hic_scaffold_22	47207808	83	319	0.2601880877742947	utr3p1	exon20	utr3p	+
PH02Gene25016	hic_scaffold_22	47207854	221	305	0.7245901639344262	utr3p1	exon20	utr3p	+
PH02Gene25016	hic_scaffold_22	47207905	73	205	0.3560975609756097	utr3p1	exon20	utr3p	+
PH02Gene23448	hic_scaffold_21	93102398	53	292	0.1815068493150685	cds6	exon6	cds	-
PH02Gene23448	hic_scaffold_21	93102666	33	275	0.12	cds6	exon6	cds	-
PH02Gene23448	hic_scaffold_21	93102723	24	275	0.0872727272727272	cds6	exon6	cds	-
PH02Gene23448	hic_scaffold_21	93102826	84	267	0.3146067415730337	cds6	exon6	cds	-
PH02Gene23448	hic_scaffold_21	93102857	81	264	0.3068181818181818	cds6	exon6	cds	-
PH02Gene23448	hic_scaffold_21	93102993	27	262	0.1030534351145038	cds5	exon5	cds	-
PH02Gene23448	hic_scaffold_21	93102997	25	262	0.0954198473282442	cds5	exon5	cds	-
PH02Gene23448	hic_scaffold_21	93103290	142	248	0.5725806451612904	cds4	exon4	cds	-
PH02Gene23448	hic_scaffold_21	93104594	78	240	0.325	cds3	exon3	cds	-
PH02Gene23448	hic_scaffold_21	93104685	22	233	0.0944206008583691	cds3	exon3	cds	-
PH02Gene23448	hic_scaffold_21	93105741	52	210	0.2476190476190476	cds1	exon1	cds	-
PH02Gene09576	hic_scaffold_8	12726374	26	44	0.5909090909090909	cds3	exon4	cds	+
PH02Gene09576	hic_scaffold_8	12726997	33	54	0.6111111111111112	cds5	exon6	cds	+
PH02Gene09576	hic_scaffold_8	12727170	47	52	0.903846153846154	utr3p1	exon6	utr3p	+
PH02Gene14491	hic_scaffold_8	3837152	31	54	0.5740740740740741	cds2	exon2	cds	+
PH02Gene14491	hic_scaffold_8	3837546	24	58	0.4137931034482758	cds3	exon3	cds	+
PH02Gene14491	hic_scaffold_8	3838992	47	64	0.734375	cds6	exon6	cds	+
PH02Gene14491	hic_scaffold_8	3839045	57	65	0.8769230769230769	cds6	exon6	cds	+
PH02Gene14491	hic_scaffold_8	3839399	47	70	0.6714285714285714	cds7	exon7	cds	+
PH02Gene14491	hic_scaffold_8	3839918	54	75	0.72	utr3p1	exon8	utr3p	+
PH02Gene14491	hic_scaffold_8	3839928	24	75	0.32	utr3p1	exon8	utr3p	+
PH02Gene36983	hic_scaffold_3	16100427	43	43	1.0	utr3p1	exon6	utr3p	-
PH02Gene36983	hic_scaffold_3	16100452	30	43	0.6976744186046512	utr3p1	exon6	utr3p	-
PH02Gene36983	hic_scaffold_3	16100567	34	42	0.8095238095238095	utr3p1	exon6	utr3p	-
PH02Gene11144	hic_scaffold_8	10463517	55	134	0.4104477611940298	utr3p1	exon2	utr3p	-
PH02Gene36209	hic_scaffold_15	43551636	29	285	0.1017543859649122	utr5p1	exon1	utr5p	+
PH02Gene36209	hic_scaffold_15	43552892	127	418	0.3038277511961722	cds2	exon2	cds	+
PH02Gene36209	hic_scaffold_15	43552898	45	418	0.1076555023923445	cds2	exon2	cds	+
PH02Gene36209	hic_scaffold_15	43552967	132	428	0.308411214953271	utr3p1	exon2	utr3p	+
PH02Gene36209	hic_scaffold_15	43552992	106	430	0.2465116279069767	utr3p1	exon2	utr3p	+
PH02Gene36209	hic_scaffold_15	43553000	223	432	0.5162037037037037	utr3p1	exon2	utr3p	+
PH02Gene36209	hic_scaffold_15	43553084	124	422	0.2938388625592417	utr3p1	exon2	utr3p	+
PH02Gene36209	hic_scaffold_15	43553103	310	407	0.7616707616707616	utr3p1	exon2	utr3p	+
PH02Gene21656	hic_scaffold_18	38252822	20	40	0.5	utr3p1	exon2	utr3p	-
PH02Gene21656	hic_scaffold_18	38253156	30	39	0.7692307692307693	cds2	exon2	cds	-
PH02Gene21656	hic_scaffold_18	38253184	38	39	0.9743589743589745	cds2	exon2	cds	-
PH02Gene36226	hic_scaffold_15	43197979	27	36	0.75	cds2	exon2	cds	+
PH02Gene36226	hic_scaffold_15	43198269	21	115	0.1826086956521739	cds2	exon2	cds	+
PH02Gene36226	hic_scaffold_15	43198965	20	137	0.145985401459854	utr3p1	exon2	utr3p	+
PH02Gene36226	hic_scaffold_15	43199002	68	137	0.4963503649635036	utr3p1	exon2	utr3p	+
PH02Gene43027	hic_scaffold_4	24816616	26	52	0.5	cds2	exon2	cds	+
PH02Gene43027	hic_scaffold_4	24819441	21	58	0.3620689655172414	cds6	exon6	cds	+
PH02Gene43027	hic_scaffold_4	24819832	26	60	0.4333333333333333	cds8	exon8	cds	+
PH02Gene43027	hic_scaffold_4	24819979	31	62	0.5	cds8	exon8	cds	+
PH02Gene08313	hic_scaffold_15	99841630	20	70	0.2857142857142857	cds17	exon17	cds	-
PH02Gene08313	hic_scaffold_15	99842435	29	67	0.4328358208955223	cds16	exon16	cds	-
PH02Gene08313	hic_scaffold_15	99842928	29	64	0.453125	cds15	exon15	cds	-
PH02Gene08313	hic_scaffold_15	99844092	21	60	0.35	cds11	exon11	cds	-
PH02Gene08313	hic_scaffold_15	99850089	37	46	0.8043478260869565	cds5	exon5	cds	-
PH02Gene28226	hic_scaffold_13	82706876	39	190	0.2052631578947368	utr5p1	exon1	utr5p	+
PH02Gene28226	hic_scaffold_13	82706901	25	199	0.1256281407035175	utr5p1	exon1	utr5p	+
PH02Gene28226	hic_scaffold_13	82707154	34	210	0.1619047619047619	cds1	exon1	cds	+
PH02Gene28226	hic_scaffold_13	82709065	47	214	0.219626168224299	cds2	exon2	cds	+
PH02Gene28226	hic_scaffold_13	82709263	76	226	0.336283185840708	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709283	125	226	0.5530973451327433	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709302	99	227	0.4361233480176211	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709462	97	239	0.405857740585774	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709542	45	242	0.1859504132231405	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709573	62	243	0.2551440329218107	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82709827	41	267	0.1535580524344569	cds3	exon3	cds	+
PH02Gene28226	hic_scaffold_13	82710183	91	282	0.3226950354609929	cds5	exon5	cds	+
PH02Gene28226	hic_scaffold_13	82713448	91	343	0.2653061224489796	cds9	exon9	cds	+
PH02Gene28226	hic_scaffold_13	82713453	114	343	0.3323615160349854	cds9	exon9	cds	+
PH02Gene28226	hic_scaffold_13	82713546	73	349	0.2091690544412607	cds9	exon9	cds	+
PH02Gene01187	hic_scaffold_11	38153837	20	174	0.1149425287356321	utr3p1	exon6	utr3p	-
PH02Gene01187	hic_scaffold_11	38153883	116	179	0.6480446927374302	utr3p1	exon6	utr3p	-
PH02Gene01187	hic_scaffold_11	38153930	118	179	0.659217877094972	utr3p1	exon6	utr3p	-
PH02Gene01187	hic_scaffold_11	38155023	52	173	0.3005780346820809	cds5	exon5	cds	-
PH02Gene01187	hic_scaffold_11	38155493	53	171	0.3099415204678362	cds4	exon4	cds	-
PH02Gene01187	hic_scaffold_11	38155513	50	171	0.2923976608187134	cds4	exon4	cds	-
PH02Gene25648	hic_scaffold_6	39170435	26	39	0.6666666666666666	utr3p2	exon15	utr3p	-
PH02Gene25648	hic_scaffold_6	39170460	20	39	0.5128205128205128	utr3p2	exon15	utr3p	-
PH02Gene25648	hic_scaffold_6	39170554	29	39	0.7435897435897436	utr3p2	exon15	utr3p	-
PH02Gene25648	hic_scaffold_6	39170614	37	41	0.902439024390244	utr3p2	exon15	utr3p	-
PH02Gene25648	hic_scaffold_6	39170703	21	41	0.5121951219512195	utr3p2	exon15	utr3p	-
PH02Gene25648	hic_scaffold_6	39170722	21	41	0.5121951219512195	utr3p2	exon15	utr3p	-
PH02Gene25648	hic_scaffold_6	39170790	25	39	0.6410256410256411	utr3p2	exon15	utr3p	-
PH02Gene25648	hic_scaffold_6	39173142	22	26	0.8461538461538461	cds7	exon9	cds	-
PH02Gene11010	hic_scaffold_21	107227491	47	94	0.5	utr5p1	exon1	utr5p	+
PH02Gene11010	hic_scaffold_21	107233250	73	104	0.7019230769230769	utr3p1	exon5	utr3p	+
PH02Gene11010	hic_scaffold_21	107233367	27	36	0.75	utr3p1	exon5	utr3p	+
PH02Gene11010	hic_scaffold_21	107233395	31	35	0.8857142857142857	utr3p1	exon5	utr3p	+
PH02Gene40831	hic_scaffold_13	11583682	32	38	0.8421052631578947	TTS_DOWN		TTS_DOWN	-
PH02Gene40831	hic_scaffold_13	11583711	30	38	0.7894736842105263	utr3p1	exon2	utr3p	-
PH02Gene33298	hic_scaffold_6	32243569	29	42	0.6904761904761905	cds2	exon4	cds	+
PH02Gene33298	hic_scaffold_6	32243676	20	43	0.4651162790697674	cds2	exon4	cds	+
PH02Gene33298	hic_scaffold_6	32244040	33	46	0.717391304347826	cds3	exon5	cds	+
PH02Gene35189	hic_scaffold_1	11546520	21	85	0.2470588235294117	utr3p1	exon2	utr3p	+
PH02Gene35189	hic_scaffold_1	11546588	26	88	0.2954545454545454	utr3p1	exon2	utr3p	+
PH02Gene35189	hic_scaffold_1	11546659	59	88	0.6704545454545454	utr3p1	exon2	utr3p	+
PH02Gene45271	hic_scaffold_13	137279866	33	48	0.6875	cds2	exon3	cds	+
PH02Gene45271	hic_scaffold_13	137280172	34	50	0.68	cds2	exon3	cds	+
PH02Gene45271	hic_scaffold_13	137280266	23	51	0.4509803921568627	cds2	exon3	cds	+
PH02Gene45271	hic_scaffold_13	137280831	21	56	0.375	cds2	exon3	cds	+
PH02Gene45271	hic_scaffold_13	137282066	28	47	0.5957446808510638	utr3p1	exon5	utr3p	+
PH02Gene25094	hic_scaffold_10	1873945	21	73	0.2876712328767123	cds20	exon20	cds	-
PH02Gene25094	hic_scaffold_10	1874052	44	69	0.6376811594202898	cds20	exon20	cds	-
PH02Gene25094	hic_scaffold_10	1874103	39	68	0.5735294117647058	cds20	exon20	cds	-
PH02Gene25094	hic_scaffold_10	1876050	37	60	0.6166666666666667	cds17	exon17	cds	-
PH02Gene25094	hic_scaffold_10	1877206	39	54	0.7222222222222222	cds15	exon15	cds	-
PH02Gene25094	hic_scaffold_10	1878563	23	50	0.46	cds13	exon13	cds	-
PH02Gene25094	hic_scaffold_10	1878831	23	48	0.4791666666666667	cds12	exon12	cds	-
PH02Gene25094	hic_scaffold_10	1879046	31	45	0.6888888888888889	cds11	exon11	cds	-
PH02Gene25094	hic_scaffold_10	1881422	20	39	0.5128205128205128	cds5	exon5	cds	-
PH02Gene46304	hic_scaffold_24	59888494	22	37	0.5945945945945946	cds3	exon3	cds	+
PH02Gene21246	hic_scaffold_3	98734030	26	39	0.6666666666666666	cds12	exon12	cds	-
PH02Gene18510	hic_scaffold_12	36109456	55	94	0.5851063829787234	utr3p1	exon4	utr3p	-
PH02Gene18510	hic_scaffold_12	36109464	29	96	0.3020833333333333	utr3p1	exon4	utr3p	-
PH02Gene18510	hic_scaffold_12	36109510	106	118	0.8983050847457628	utr3p1	exon4	utr3p	-
PH02Gene18510	hic_scaffold_12	36109684	48	126	0.3809523809523809	utr3p1	exon4	utr3p	-
PH02Gene18510	hic_scaffold_12	36109701	53	126	0.4206349206349206	utr3p1	exon4	utr3p	-
PH02Gene18510	hic_scaffold_12	36109775	53	125	0.424	cds4	exon4	cds	-
PH02Gene18510	hic_scaffold_12	36109802	36	125	0.288	cds4	exon4	cds	-
PH02Gene20232	hic_scaffold_14	104375038	50	61	0.819672131147541	cds6	exon7	cds	-
PH02Gene20232	hic_scaffold_14	104375048	50	61	0.819672131147541	cds6	exon7	cds	-
PH02Gene20232	hic_scaffold_14	104375091	40	61	0.6557377049180327	cds6	exon7	cds	-
PH02Gene20232	hic_scaffold_14	104375103	40	63	0.6349206349206349	cds6	exon7	cds	-
PH02Gene20232	hic_scaffold_14	104375210	36	63	0.5714285714285714	cds6	exon7	cds	-
PH02Gene20232	hic_scaffold_14	104378834	27	61	0.4426229508196721	cds5	exon6	cds	-
PH02Gene20232	hic_scaffold_14	104378947	55	61	0.9016393442622952	cds5	exon6	cds	-
PH02Gene20232	hic_scaffold_14	104378992	49	61	0.8032786885245902	cds5	exon6	cds	-
PH02Gene20232	hic_scaffold_14	104379206	56	59	0.9491525423728814	cds4	exon5	cds	-
PH02Gene20232	hic_scaffold_14	104379247	46	59	0.7796610169491526	cds4	exon5	cds	-
PH02Gene20232	hic_scaffold_14	104379267	55	59	0.9322033898305084	cds4	exon5	cds	-
PH02Gene20232	hic_scaffold_14	104379295	25	58	0.4310344827586206	cds4	exon5	cds	-
PH02Gene20232	hic_scaffold_14	104379330	36	57	0.631578947368421	cds4	exon5	cds	-
PH02Gene20232	hic_scaffold_14	104379387	39	57	0.6842105263157895	cds4	exon5	cds	-
PH02Gene20232	hic_scaffold_14	104379420	39	57	0.6842105263157895	cds4	exon5	cds	-
PH02Gene20232	hic_scaffold_14	104379593	45	57	0.7894736842105263	cds3	exon4	cds	-
PH02Gene20232	hic_scaffold_14	104380017	32	57	0.5614035087719298	cds2	exon3	cds	-
PH02Gene20232	hic_scaffold_14	104380079	40	55	0.7272727272727273	cds2	exon3	cds	-
PH02Gene20232	hic_scaffold_14	104380145	49	55	0.8909090909090909	cds2	exon3	cds	-
PH02Gene20232	hic_scaffold_14	104380395	49	55	0.8909090909090909	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104380411	33	54	0.6111111111111112	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104380449	20	54	0.3703703703703703	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104380466	51	54	0.9444444444444444	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104380493	36	54	0.6666666666666666	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104380522	28	53	0.5283018867924528	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104380673	39	51	0.7647058823529411	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104380723	43	49	0.8775510204081632	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104380873	20	46	0.4347826086956521	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104380978	28	46	0.6086956521739131	cds1	exon2	cds	-
PH02Gene20232	hic_scaffold_14	104381087	33	43	0.7674418604651163	cds1	exon2	cds	-
PH02Gene01497	hic_scaffold_3	81769159	64	165	0.3878787878787879	utr3p1	exon6	utr3p	-
PH02Gene01497	hic_scaffold_3	81769327	61	165	0.3696969696969697	cds6	exon6	cds	-
PH02Gene01497	hic_scaffold_3	81769343	62	164	0.3780487804878049	cds6	exon6	cds	-
PH02Gene01497	hic_scaffold_3	81769417	42	160	0.2625	cds6	exon6	cds	-
PH02Gene01497	hic_scaffold_3	81769462	58	157	0.3694267515923566	cds6	exon6	cds	-
PH02Gene01497	hic_scaffold_3	81769531	24	150	0.16	cds6	exon6	cds	-
PH02Gene01497	hic_scaffold_3	81769833	26	134	0.1940298507462686	cds4	exon4	cds	-
PH02Gene01497	hic_scaffold_3	81769925	89	130	0.6846153846153846	cds4	exon4	cds	-
PH02Gene01497	hic_scaffold_3	81770058	35	126	0.2777777777777778	cds4	exon4	cds	-
PH02Gene01497	hic_scaffold_3	81770846	65	103	0.6310679611650486	cds2	exon2	cds	-
PH02Gene01497	hic_scaffold_3	81772213	22	100	0.22	cds1	exon1	cds	-
PH02Gene02122	hic_scaffold_20	45929428	34	98	0.3469387755102041	cds1	exon2	cds	+
PH02Gene02122	hic_scaffold_20	45929489	20	101	0.198019801980198	cds1	exon2	cds	+
PH02Gene02122	hic_scaffold_20	45929656	27	123	0.2195121951219512	cds1	exon2	cds	+
PH02Gene02122	hic_scaffold_20	45929684	45	127	0.3543307086614173	cds1	exon2	cds	+
PH02Gene02122	hic_scaffold_20	45929738	20	133	0.150375939849624	cds1	exon2	cds	+
PH02Gene02122	hic_scaffold_20	45929954	65	158	0.4113924050632911	utr3p1	exon2	utr3p	+
PH02Gene02122	hic_scaffold_20	45929991	71	157	0.4522292993630573	utr3p1	exon2	utr3p	+
PH02Gene02122	hic_scaffold_20	45930021	39	153	0.2549019607843137	utr3p1	exon2	utr3p	+
PH02Gene04937	hic_scaffold_16	20999838	39	103	0.3786407766990291	utr5p2	exon2	utr5p	+
PH02Gene04937	hic_scaffold_16	21000565	24	108	0.2222222222222222	cds3	exon4	cds	+
PH02Gene04937	hic_scaffold_16	21000592	36	108	0.3333333333333333	cds3	exon4	cds	+
PH02Gene04937	hic_scaffold_16	21000653	23	110	0.209090909090909	cds3	exon4	cds	+
PH02Gene04937	hic_scaffold_16	21000683	35	112	0.3125	cds3	exon4	cds	+
PH02Gene04937	hic_scaffold_16	21001004	32	115	0.2782608695652174	cds4	exon5	cds	+
PH02Gene04937	hic_scaffold_16	21001073	35	116	0.3017241379310345	cds4	exon5	cds	+
PH02Gene04937	hic_scaffold_16	21001143	33	116	0.2844827586206896	cds4	exon5	cds	+
PH02Gene04937	hic_scaffold_16	21001321	35	118	0.2966101694915254	cds5	exon6	cds	+
PH02Gene04937	hic_scaffold_16	21001358	22	119	0.1848739495798319	cds5	exon6	cds	+
PH02Gene04937	hic_scaffold_16	21003588	46	138	0.3333333333333333	cds7	exon8	cds	+
PH02Gene04937	hic_scaffold_16	21003617	109	138	0.7898550724637681	cds7	exon8	cds	+
PH02Gene04937	hic_scaffold_16	21003878	64	144	0.4444444444444444	cds8	exon9	cds	+
PH02Gene04937	hic_scaffold_16	21004377	23	146	0.1575342465753424	cds9	exon10	cds	+
PH02Gene04937	hic_scaffold_16	21005569	31	159	0.1949685534591195	cds11	exon12	cds	+
PH02Gene04937	hic_scaffold_16	21005666	98	162	0.6049382716049383	utr3p1	exon12	utr3p	+
PH02Gene42867	hic_scaffold_21	56356286	69	98	0.7040816326530612	utr3p1	exon3	utr3p	-
PH02Gene42867	hic_scaffold_21	56356424	41	114	0.3596491228070175	cds3	exon3	cds	-
PH02Gene42867	hic_scaffold_21	56356456	22	114	0.1929824561403508	cds3	exon3	cds	-
PH02Gene42867	hic_scaffold_21	56356468	21	114	0.1842105263157894	cds3	exon3	cds	-
PH02Gene36166	hic_scaffold_23	47784586	24	26	0.9230769230769232	utr3p1	exon5	utr3p	-
PH02Gene49845	hic_scaffold_4	7661193	61	84	0.7261904761904762	utr3p1	exon12	utr3p	-
PH02Gene49845	hic_scaffold_4	7661217	46	84	0.5476190476190477	utr3p1	exon12	utr3p	-
PH02Gene49845	hic_scaffold_4	7661257	45	84	0.5357142857142857	utr3p1	exon12	utr3p	-
PH02Gene49845	hic_scaffold_4	7661318	63	84	0.75	utr3p1	exon12	utr3p	-
PH02Gene49845	hic_scaffold_4	7661388	54	82	0.6585365853658537	utr3p1	exon12	utr3p	-
PH02Gene49845	hic_scaffold_4	7661444	67	74	0.9054054054054054	utr3p1	exon12	utr3p	-
PH02Gene49845	hic_scaffold_4	7661575	58	74	0.7837837837837838	utr3p1	exon12	utr3p	-
PH02Gene49845	hic_scaffold_4	7661705	46	80	0.575	cds12	exon12	cds	-
PH02Gene49845	hic_scaffold_4	7661713	35	80	0.4375	cds12	exon12	cds	-
PH02Gene49845	hic_scaffold_4	7662025	20	79	0.2531645569620253	cds10	exon10	cds	-
PH02Gene49845	hic_scaffold_4	7662395	33	76	0.4342105263157895	cds8	exon8	cds	-
PH02Gene49845	hic_scaffold_4	7664609	34	64	0.53125	cds3	exon3	cds	-
PH02Gene12542	hic_scaffold_21	17822930	32	52	0.6153846153846154	cds6	exon6	cds	+
PH02Gene12542	hic_scaffold_21	17823846	22	55	0.4	cds8	exon8	cds	+
PH02Gene12542	hic_scaffold_21	17824140	41	54	0.7592592592592593	utr3p1	exon8	utr3p	+
PH02Gene31223	hic_scaffold_19	5531395	71	123	0.5772357723577236	cds2	exon2	cds	-
PH02Gene31223	hic_scaffold_19	5531448	72	123	0.5853658536585366	cds2	exon2	cds	-
PH02Gene31223	hic_scaffold_19	5531655	67	124	0.5403225806451613	cds2	exon2	cds	-
PH02Gene31223	hic_scaffold_19	5531689	55	124	0.4435483870967742	cds2	exon2	cds	-
PH02Gene31223	hic_scaffold_19	5531915	62	120	0.5166666666666667	cds2	exon2	cds	-
PH02Gene31223	hic_scaffold_19	5531949	76	116	0.6551724137931034	cds2	exon2	cds	-
PH02Gene31223	hic_scaffold_19	5532026	66	110	0.6	cds2	exon2	cds	-
PH02Gene31223	hic_scaffold_19	5532074	54	109	0.4954128440366973	cds2	exon2	cds	-
PH02Gene31223	hic_scaffold_19	5532161	79	107	0.7383177570093458	cds2	exon2	cds	-
PH02Gene06575	hic_scaffold_14	49735142	21	43	0.4883720930232558	cds15	exon15	cds	+
PH02Gene06575	hic_scaffold_14	49735414	35	42	0.8333333333333334	utr3p1	exon15	utr3p	+
PH02Gene50537	hic_scaffold_581	13209	36	150	0.24	utr3p1	exon6	utr3p	+
PH02Gene50537	hic_scaffold_581	13249	87	138	0.6304347826086957	utr3p1	exon6	utr3p	+
PH02Gene34502	hic_scaffold_13	94345112	36	59	0.6101694915254238	utr3p1	exon4	utr3p	-
PH02Gene34502	hic_scaffold_13	94345136	38	67	0.5671641791044776	utr3p1	exon4	utr3p	-
PH02Gene34502	hic_scaffold_13	94345167	29	67	0.4328358208955223	utr3p1	exon4	utr3p	-
PH02Gene34502	hic_scaffold_13	94345198	51	67	0.7611940298507462	utr3p1	exon4	utr3p	-
PH02Gene34502	hic_scaffold_13	94345243	25	67	0.373134328358209	utr3p1	exon4	utr3p	-
PH02Gene34502	hic_scaffold_13	94345300	21	67	0.3134328358208955	cds4	exon4	cds	-
PH02Gene34502	hic_scaffold_13	94346081	36	63	0.5714285714285714	cds3	exon3	cds	-
PH02Gene45820	hic_scaffold_16	36640306	20	32	0.625	cds2	exon2	cds	+
PH02Gene45820	hic_scaffold_16	36640441	34	36	0.9444444444444444	cds2	exon2	cds	+
PH02Gene45820	hic_scaffold_16	36640464	27	36	0.75	utr3p1	exon2	utr3p	+
PH02Gene10516	hic_scaffold_2	36284671	43	47	0.9148936170212766	utr3p1	exon4	utr3p	-
PH02Gene10516	hic_scaffold_2	36284770	21	104	0.2019230769230769	utr3p1	exon4	utr3p	-
PH02Gene10516	hic_scaffold_2	36284871	42	100	0.42	utr3p1	exon4	utr3p	-
PH02Gene10516	hic_scaffold_2	36284956	45	94	0.4787234042553192	cds4	exon4	cds	-
PH02Gene10516	hic_scaffold_2	36287095	27	77	0.3506493506493506	cds2	exon2	cds	-
PH02Gene10516	hic_scaffold_2	36287109	27	76	0.3552631578947368	cds2	exon2	cds	-
PH02Gene10516	hic_scaffold_2	36287217	22	71	0.3098591549295774	cds2	exon2	cds	-
PH02Gene10516	hic_scaffold_2	36288421	29	62	0.4677419354838709	cds1	exon1	cds	-
PH02Gene10516	hic_scaffold_2	36290196	22	36	0.6111111111111112	cds1	exon1	cds	-
PH02Gene13119	hic_scaffold_10	18769970	29	112	0.2589285714285714	utr5p1	exon1	utr5p	+
PH02Gene13119	hic_scaffold_10	18770192	37	117	0.3162393162393162	cds1	exon1	cds	+
PH02Gene13119	hic_scaffold_10	18771296	30	123	0.2439024390243902	cds2	exon2	cds	+
PH02Gene13119	hic_scaffold_10	18771463	24	127	0.1889763779527559	cds3	exon3	cds	+
PH02Gene13119	hic_scaffold_10	18771729	31	128	0.2421875	cds4	exon4	cds	+
PH02Gene13119	hic_scaffold_10	18773135	31	137	0.2262773722627737	cds5	exon5	cds	+
PH02Gene13119	hic_scaffold_10	18773481	31	144	0.2152777777777778	cds6	exon6	cds	+
PH02Gene13119	hic_scaffold_10	18773677	27	155	0.1741935483870967	utr3p1	exon6	utr3p	+
PH02Gene13119	hic_scaffold_10	18773735	20	155	0.1290322580645161	utr3p1	exon6	utr3p	+
PH02Gene13119	hic_scaffold_10	18773770	106	155	0.6838709677419355	utr3p1	exon6	utr3p	+
PH02Gene13119	hic_scaffold_10	18773852	112	156	0.717948717948718	utr3p1	exon6	utr3p	+
PH02Gene13119	hic_scaffold_10	18773881	45	156	0.2884615384615384	utr3p1	exon6	utr3p	+
PH02Gene34805	hic_scaffold_5	21870459	148	190	0.7789473684210526	utr3p1	exon4	utr3p	-
PH02Gene34805	hic_scaffold_5	21870486	119	211	0.5639810426540285	utr3p1	exon4	utr3p	-
PH02Gene34805	hic_scaffold_5	21870525	54	211	0.2559241706161137	utr3p1	exon4	utr3p	-
PH02Gene34805	hic_scaffold_5	21870657	43	212	0.2028301886792453	cds4	exon4	cds	-
PH02Gene16448	hic_scaffold_3	89973142	20	45	0.4444444444444444	cds3	exon3	cds	+
PH02Gene44900	hic_scaffold_13	96345547	128	155	0.8258064516129032	cds7	exon7	cds	-
PH02Gene44900	hic_scaffold_13	96347287	40	149	0.2684563758389262	cds6	exon6	cds	-
PH02Gene44900	hic_scaffold_13	96347553	30	142	0.2112676056338028	cds5	exon5	cds	-
PH02Gene44900	hic_scaffold_13	96347735	56	137	0.4087591240875912	cds4	exon4	cds	-
PH02Gene31509	hic_scaffold_18	15362931	32	46	0.6956521739130435	utr3p1	exon5	utr3p	-
PH02Gene31509	hic_scaffold_18	15362941	26	48	0.5416666666666666	utr3p1	exon5	utr3p	-
PH02Gene31509	hic_scaffold_18	15362979	26	49	0.5306122448979592	utr3p1	exon5	utr3p	-
PH02Gene31509	hic_scaffold_18	15363040	30	48	0.625	utr3p1	exon5	utr3p	-
PH02Gene31509	hic_scaffold_18	15363244	27	45	0.6	utr3p1	exon5	utr3p	-
PH02Gene31509	hic_scaffold_18	15363266	29	45	0.6444444444444445	utr3p1	exon5	utr3p	-
PH02Gene31509	hic_scaffold_18	15363272	27	45	0.6	utr3p1	exon5	utr3p	-
PH02Gene31509	hic_scaffold_18	15363675	39	43	0.9069767441860463	cds4	exon4	cds	-
PH02Gene21760	hic_scaffold_4	2604907	24	31	0.7741935483870968	utr3p1	exon13	utr3p	+
